frame,dt,N,areaSigned,areaAbs,targetArea,areaErr,perim,minEdge,maxEdge,avgEdge,flipped,selfIntersect,grabbed,dragInside,iters,areaStiff,edgeStiff,diagStiff,maxCorr,damping
493,0.016667,20,31179.531250,31179.531250,38276.382812,7096.851562,628.544556,31.427065,31.427423,31.427227,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
494,0.016667,20,31179.523438,31179.523438,38276.382812,7096.859375,628.544434,31.427107,31.427412,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
495,0.016667,20,31179.513672,31179.513672,38276.382812,7096.869141,628.544312,31.427080,31.427372,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
496,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544128,31.427082,31.427330,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
497,0.016667,20,31179.482422,31179.482422,38276.382812,7096.900391,628.544067,31.427097,31.427349,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
498,0.016667,20,31179.470703,31179.470703,38276.382812,7096.912109,628.543884,31.427044,31.427340,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
499,0.016667,20,31179.458984,31179.458984,38276.382812,7096.923828,628.543762,31.427038,31.427319,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
500,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.543945,31.427046,31.427319,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
501,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544128,31.427074,31.427320,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
502,0.016667,20,31179.513672,31179.513672,38276.382812,7096.869141,628.544312,31.427107,31.427328,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
503,0.016667,20,31179.517578,31179.517578,38276.382812,7096.865234,628.544373,31.427065,31.427317,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
504,0.016667,20,31179.519531,31179.519531,38276.382812,7096.863281,628.544373,31.427065,31.427303,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
505,0.016667,20,31179.521484,31179.521484,38276.382812,7096.861328,628.544312,31.427065,31.427330,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
506,0.016668,20,31179.513672,31179.513672,38276.382812,7096.869141,628.544312,31.427082,31.427330,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
507,0.016667,20,31178.898438,31178.898438,38276.382812,7097.484375,628.538086,31.426802,31.427057,31.426905,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
508,0.016667,20,31179.333984,31179.333984,38276.382812,7097.048828,628.542542,31.426979,31.427273,31.427128,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
509,0.016667,20,31179.609375,31179.609375,38276.382812,7096.773438,628.545349,31.427130,31.427366,31.427267,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
510,0.016667,20,31179.644531,31179.644531,38276.382812,7096.738281,628.545654,31.427166,31.427446,31.427282,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
511,0.016667,20,31179.621094,31179.621094,38276.382812,7096.761719,628.545410,31.427111,31.427471,31.427271,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
512,0.016667,20,31179.587891,31179.587891,38276.382812,7096.794922,628.545105,31.427065,31.427446,31.427256,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
513,0.016667,20,31179.542969,31179.542969,38276.382812,7096.839844,628.544678,31.427008,31.427387,31.427235,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
514,0.016667,20,31179.482422,31179.482422,38276.382812,7096.900391,628.544067,31.427013,31.427330,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
515,0.016667,20,31179.425781,31179.425781,38276.382812,7096.957031,628.543396,31.427000,31.427303,31.427170,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
516,0.016667,20,31179.384766,31179.384766,38276.382812,7096.998047,628.543030,31.426937,31.427265,31.427151,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
517,0.016667,20,31179.357422,31179.357422,38276.382812,7097.025391,628.542725,31.426870,31.427303,31.427135,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
518,0.016667,20,31179.343750,31179.343750,38276.382812,7097.039062,628.542664,31.426849,31.427298,31.427134,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
519,0.016667,20,31179.324219,31179.324219,38276.382812,7097.058594,628.542480,31.426870,31.427309,31.427124,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
520,0.016667,20,31178.869141,31178.869141,38276.382812,7097.513672,628.537842,31.426825,31.426981,31.426891,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
521,0.016667,20,31179.378906,31179.378906,38276.382812,7097.003906,628.542969,31.427042,31.427252,31.427149,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
522,0.016667,20,31179.642578,31179.642578,38276.382812,7096.740234,628.545715,31.427153,31.427368,31.427286,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
523,0.016667,20,31179.667969,31179.667969,38276.382812,7096.714844,628.545959,31.427177,31.427397,31.427298,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
524,0.016667,20,31179.638672,31179.638672,38276.382812,7096.744141,628.545532,31.427145,31.427406,31.427277,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
525,0.016667,20,31179.583984,31179.583984,38276.382812,7096.798828,628.545105,31.427080,31.427406,31.427256,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
526,0.016667,20,31179.531250,31179.531250,38276.382812,7096.851562,628.544556,31.427080,31.427345,31.427227,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
527,0.016667,20,31179.498047,31179.498047,38276.382812,7096.884766,628.544250,31.427135,31.427320,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
528,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544250,31.427128,31.427301,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
529,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544128,31.427099,31.427317,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
530,0.016667,20,31178.906250,31178.906250,38276.382812,7097.476562,628.538147,31.426804,31.427057,31.426907,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
531,0.016667,20,31179.345703,31179.345703,38276.382812,7097.037109,628.542664,31.426968,31.427267,31.427134,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
532,0.016667,20,31179.658203,31179.658203,38276.382812,7096.724609,628.545776,31.427101,31.427456,31.427288,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
533,0.016667,20,31179.667969,31179.667969,38276.382812,7096.714844,628.545898,31.427164,31.427513,31.427296,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
534,0.016667,20,31179.611328,31179.611328,38276.382812,7096.771484,628.545349,31.427103,31.427485,31.427267,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
535,0.016667,20,31179.552734,31179.552734,38276.382812,7096.830078,628.544739,31.427114,31.427435,31.427237,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
536,0.016667,20,31179.539062,31179.539062,38276.382812,7096.843750,628.544617,31.427130,31.427357,31.427231,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
537,0.016667,20,31179.521484,31179.521484,38276.382812,7096.861328,628.544434,31.427044,31.427345,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
538,0.016667,20,31179.500000,31179.500000,38276.382812,7096.882812,628.544128,31.427000,31.427336,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
539,0.016667,20,31179.490234,31179.490234,38276.382812,7096.892578,628.544189,31.427006,31.427334,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
540,0.016667,20,31179.484375,31179.484375,38276.382812,7096.898438,628.544006,31.427032,31.427299,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
541,0.016667,20,31178.873047,31178.873047,38276.382812,7097.509766,628.537842,31.426828,31.427000,31.426891,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
542,0.016667,20,31179.292969,31179.292969,38276.382812,7097.089844,628.542114,31.426956,31.427212,31.427105,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
543,0.016667,20,31179.597656,31179.597656,38276.382812,7096.785156,628.545166,31.427086,31.427383,31.427258,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
544,0.016667,20,31179.673828,31179.673828,38276.382812,7096.708984,628.545898,31.427130,31.427422,31.427296,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
545,0.016667,20,31179.685547,31179.685547,38276.382812,7096.697266,628.546021,31.427130,31.427504,31.427301,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
546,0.016667,20,31179.664062,31179.664062,38276.382812,7096.718750,628.545837,31.427107,31.427519,31.427292,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
547,0.016667,20,31179.628906,31179.628906,38276.382812,7096.753906,628.545471,31.427044,31.427477,31.427273,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
548,0.016667,20,31179.601562,31179.601562,38276.382812,7096.781250,628.545166,31.427023,31.427477,31.427258,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
549,0.016667,20,31179.558594,31179.558594,38276.382812,7096.824219,628.544800,31.427023,31.427477,31.427240,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
550,0.016667,20,31179.517578,31179.517578,38276.382812,7096.865234,628.544373,31.427023,31.427418,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
551,0.016667,20,31179.472656,31179.472656,38276.382812,7096.910156,628.543884,31.427021,31.427408,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
552,0.016667,20,31179.425781,31179.425781,38276.382812,7096.957031,628.543457,31.427000,31.427399,31.427174,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
553,0.016667,20,31179.421875,31179.421875,38276.382812,7096.960938,628.543335,31.426956,31.427399,31.427166,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
554,0.016667,20,31179.433594,31179.433594,38276.382812,7096.949219,628.543457,31.426914,31.427399,31.427174,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
555,0.016667,20,31179.441406,31179.441406,38276.382812,7096.941406,628.543640,31.426891,31.427399,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
556,0.016667,20,31178.927734,31178.927734,38276.382812,7097.455078,628.538452,31.426805,31.427124,31.426922,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
557,0.016667,20,31179.376953,31179.376953,38276.382812,7097.005859,628.542969,31.427023,31.427309,31.427149,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
558,0.016667,20,31179.638672,31179.638672,38276.382812,7096.744141,628.545532,31.427109,31.427460,31.427277,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
559,0.016667,20,31179.707031,31179.707031,38276.382812,7096.675781,628.546326,31.427195,31.427464,31.427317,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
560,0.016667,20,31179.675781,31179.675781,38276.382812,7096.707031,628.545959,31.427176,31.427387,31.427298,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
561,0.016667,20,31179.615234,31179.615234,38276.382812,7096.767578,628.545410,31.427195,31.427340,31.427271,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
562,0.016667,20,31179.560547,31179.560547,38276.382812,7096.822266,628.544861,31.427147,31.427324,31.427242,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
563,0.016667,20,31179.537109,31179.537109,38276.382812,7096.845703,628.544617,31.427118,31.427320,31.427231,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
564,0.016667,20,31179.513672,31179.513672,38276.382812,7096.869141,628.544312,31.427116,31.427376,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
565,0.016667,20,31179.486328,31179.486328,38276.382812,7096.896484,628.544067,31.427130,31.427347,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
566,0.016667,20,31179.462891,31179.462891,38276.382812,7096.919922,628.543823,31.427092,31.427286,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
567,0.016667,20,31179.447266,31179.447266,38276.382812,7096.935547,628.543640,31.427050,31.427256,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
568,0.016667,20,31179.458984,31179.458984,38276.382812,7096.923828,628.543701,31.427086,31.427282,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
569,0.016667,20,31179.474609,31179.474609,38276.382812,7096.908203,628.543945,31.427088,31.427351,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
570,0.016667,20,31179.480469,31179.480469,38276.382812,7096.902344,628.544006,31.427109,31.427324,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
571,0.016667,20,31179.480469,31179.480469,38276.382812,7096.902344,628.544006,31.427065,31.427347,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
572,0.016667,20,31179.478516,31179.478516,38276.382812,7096.904297,628.544006,31.427088,31.427357,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
573,0.016667,20,31179.486328,31179.486328,38276.382812,7096.896484,628.544067,31.427065,31.427389,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
574,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544250,31.427078,31.427412,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
575,0.016667,20,31179.501953,31179.501953,38276.382812,7096.880859,628.544250,31.427052,31.427412,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
576,0.016667,20,31179.511719,31179.511719,38276.382812,7096.871094,628.544312,31.427053,31.427412,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
577,0.016667,20,31179.519531,31179.519531,38276.382812,7096.863281,628.544373,31.427053,31.427389,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
578,0.016667,20,31179.525391,31179.525391,38276.382812,7096.857422,628.544495,31.427055,31.427368,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
579,0.016667,20,31179.525391,31179.525391,38276.382812,7096.857422,628.544495,31.427055,31.427368,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
580,0.016667,20,31179.525391,31179.525391,38276.382812,7096.857422,628.544434,31.427050,31.427370,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
581,0.016667,20,31179.525391,31179.525391,38276.382812,7096.857422,628.544434,31.426992,31.427353,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
582,0.016667,20,31179.525391,31179.525391,38276.382812,7096.857422,628.544495,31.427019,31.427372,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
583,0.016667,20,31179.529297,31179.529297,38276.382812,7096.853516,628.544495,31.427019,31.427389,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
584,0.016667,20,31179.533203,31179.533203,38276.382812,7096.849609,628.544617,31.427046,31.427389,31.427231,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
585,0.016667,20,31179.505859,31179.505859,38276.382812,7096.876953,628.544250,31.427046,31.427324,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
586,0.016667,20,31179.484375,31179.484375,38276.382812,7096.898438,628.544006,31.427046,31.427349,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
587,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.544006,31.427038,31.427389,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
588,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.544006,31.427038,31.427401,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
589,0.016667,20,31179.474609,31179.474609,38276.382812,7096.908203,628.543945,31.427038,31.427401,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
590,0.016667,20,31179.468750,31179.468750,38276.382812,7096.914062,628.543884,31.427050,31.427420,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
591,0.016667,20,31179.462891,31179.462891,38276.382812,7096.919922,628.543823,31.427052,31.427319,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
592,0.016667,20,31179.458984,31179.458984,38276.382812,7096.923828,628.543762,31.427052,31.427317,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
593,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543701,31.427053,31.427328,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
594,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543823,31.427053,31.427355,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
595,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543823,31.427048,31.427332,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
596,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543701,31.427021,31.427309,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
597,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543701,31.426994,31.427303,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
598,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543701,31.426994,31.427324,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
599,0.016667,20,31179.466797,31179.466797,38276.382812,7096.916016,628.543823,31.426992,31.427315,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
600,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.543945,31.427046,31.427311,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
601,0.016667,20,31179.484375,31179.484375,38276.382812,7096.898438,628.543945,31.427073,31.427301,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
602,0.016669,20,31179.490234,31179.490234,38276.382812,7096.892578,628.544067,31.427097,31.427301,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
603,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544189,31.427094,31.427294,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
604,0.016667,20,31179.507812,31179.507812,38276.382812,7096.875000,628.544312,31.427088,31.427317,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
605,0.016667,20,31179.523438,31179.523438,38276.382812,7096.859375,628.544434,31.427118,31.427340,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
606,0.016667,20,31179.544922,31179.544922,38276.382812,7096.837891,628.544678,31.427139,31.427368,31.427235,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
607,0.016873,20,31179.556641,31179.556641,38276.382812,7096.826172,628.544800,31.427097,31.427370,31.427240,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
608,0.016667,20,31179.566406,31179.566406,38276.382812,7096.816406,628.544922,31.427135,31.427389,31.427246,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
609,0.016745,20,31179.568359,31179.568359,38276.382812,7096.814453,628.544922,31.427135,31.427383,31.427246,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
610,0.016667,20,31179.568359,31179.568359,38276.382812,7096.814453,628.544922,31.427122,31.427382,31.427246,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
611,0.016667,20,31179.566406,31179.566406,38276.382812,7096.816406,628.544800,31.427120,31.427351,31.427240,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
612,0.016667,20,31179.562500,31179.562500,38276.382812,7096.820312,628.544861,31.427137,31.427345,31.427242,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
613,0.016667,20,31179.550781,31179.550781,38276.382812,7096.832031,628.544739,31.427135,31.427387,31.427237,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
614,0.016667,20,31179.533203,31179.533203,38276.382812,7096.849609,628.544495,31.427134,31.427387,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
615,0.016667,20,31179.517578,31179.517578,38276.382812,7096.865234,628.544312,31.427114,31.427366,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
616,0.016667,20,31179.500000,31179.500000,38276.382812,7096.882812,628.544189,31.427101,31.427322,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
617,0.016667,20,31179.482422,31179.482422,38276.382812,7096.900391,628.544006,31.427046,31.427311,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
618,0.016667,20,31179.466797,31179.466797,38276.382812,7096.916016,628.543884,31.427017,31.427334,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
619,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543762,31.427044,31.427279,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
620,0.016667,20,31179.445312,31179.445312,38276.382812,7096.937500,628.543701,31.427017,31.427290,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
621,0.016667,20,31179.443359,31179.443359,38276.382812,7096.939453,628.543701,31.426991,31.427299,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
622,0.016667,20,31179.443359,31179.443359,38276.382812,7096.939453,628.543640,31.427017,31.427307,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
623,0.016667,20,31179.441406,31179.441406,38276.382812,7096.941406,628.543579,31.427019,31.427334,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
624,0.016667,20,31179.439453,31179.439453,38276.382812,7096.943359,628.543640,31.427048,31.427364,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
625,0.016667,20,31179.437500,31179.437500,38276.382812,7096.945312,628.543579,31.427052,31.427364,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
626,0.016667,20,31179.435547,31179.435547,38276.382812,7096.947266,628.543518,31.427027,31.427364,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
627,0.016667,20,31179.435547,31179.435547,38276.382812,7096.947266,628.543579,31.427000,31.427372,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
628,0.016667,20,31179.439453,31179.439453,38276.382812,7096.943359,628.543579,31.427031,31.427362,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
