frame,mode,viseme,open,openT,wide,wideT,round,roundT,smile,smileT,width,height,area,areaT,fill,teeth
1649,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.55,15.01,2.99,2382.96,1,0
1651,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.56,15.01,8.17,2382.96,1,0
1653,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.58,15.00,1.82,2382.96,1,0
1655,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.59,15.00,4.26,2382.96,1,0
1657,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,2.86,2382.96,1,0
1659,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,3.10,2382.96,1,0
1661,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,2.70,2382.96,1,0
1663,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,2.64,2382.96,1,0
1665,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,9.06,2382.96,1,0
1667,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,2.07,2382.96,1,0
1669,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,2.74,2382.96,1,0
1671,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,8.11,2382.96,1,0
1673,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,2.43,2382.96,1,0
1675,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.59,15.00,0.99,2382.96,1,0
1677,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.57,15.01,6.32,2382.96,1,0
1679,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.56,15.01,5.82,2382.96,1,0
1681,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.54,15.01,3.73,2382.96,1,0
1683,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.52,15.02,1.43,2382.96,1,0
1685,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.49,15.02,5.74,2382.96,1,0
1687,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.47,15.03,2.89,2382.96,1,0
1689,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.44,15.03,8.24,2382.96,1,0
1691,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.42,15.04,0.91,2382.96,1,0
1693,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.39,15.05,2.23,2382.96,1,0
1695,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.36,15.05,6.13,2382.96,1,0
1697,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.33,15.06,10.57,2382.96,1,0
1699,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.30,15.06,0.47,2382.96,1,0
1701,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.27,15.07,0.70,2382.96,1,0
1703,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.24,15.08,4.30,2382.96,1,0
1705,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.21,15.08,6.13,2382.96,1,0
1707,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.18,15.09,7.37,2382.96,1,0
1709,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.15,15.10,1.88,2382.96,1,0
1711,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.12,15.10,2.18,2382.96,1,0
1713,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.09,15.11,9.90,2382.96,1,0
1715,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.06,15.12,1.33,2382.96,1,0
1717,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.03,15.12,5.75,2382.96,1,0
1719,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.01,15.13,1.90,2382.96,1,0
1721,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.99,15.13,1.90,2382.96,1,0
1723,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.97,15.14,0.51,2382.96,1,0
1725,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.95,15.14,1.58,2382.96,1,0
1727,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.93,15.14,4.08,2382.96,1,0
1729,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.92,15.15,1.74,2382.96,1,0
1731,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,1.04,2382.96,1,0
1733,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,3.38,2382.96,1,0
1735,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,4.87,2382.96,1,0
1737,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,10.20,2382.96,1,0
1739,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,1.50,2382.96,1,0
1741,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,6.58,2382.96,1,0
1743,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,7.35,2382.96,1,0
1745,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,4.92,2382.96,1,0
1747,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,7.07,2382.96,1,0
1749,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.91,15.15,3.41,2382.96,1,0
1751,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.92,15.15,5.56,2382.96,1,0
1753,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.93,15.14,1.58,2382.96,1,0
1755,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.95,15.14,2.67,2382.96,1,0
1757,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.97,15.14,0.96,2382.96,1,0
1759,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.99,15.13,2.79,2382.96,1,0
1761,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.01,15.13,3.12,2382.96,1,0
1763,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.04,15.12,2.09,2382.96,1,0
1765,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.06,15.11,0.58,2382.96,1,0
1767,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.09,15.11,5.06,2382.96,1,0
1769,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.12,15.10,2.77,2382.96,1,0
1771,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.15,15.10,4.57,2382.96,1,0
1773,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.18,15.09,1.54,2382.96,1,0
1775,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.21,15.08,2.49,2382.96,1,0
1777,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.24,15.08,6.58,2382.96,1,0
1779,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.27,15.07,0.21,2382.96,1,0
1781,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.30,15.06,1.36,2382.96,1,0
1783,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.33,15.06,4.03,2382.96,1,0
1785,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.36,15.05,1.38,2382.96,1,0
1787,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.39,15.04,4.81,2382.96,1,0
1789,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.42,15.04,7.63,2382.96,1,0
1791,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.45,15.03,3.75,2382.96,1,0
1793,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.47,15.03,8.88,2382.96,1,0
1795,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.50,15.02,7.92,2382.96,1,0
1797,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.52,15.02,1.99,2382.96,1,0
1799,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.54,15.01,4.66,2382.96,1,0
1801,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.56,15.01,7.40,2382.96,1,0
1803,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.57,15.01,0.06,2382.96,1,0
1805,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.59,15.00,1.11,2382.96,1,0
1807,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,7.68,2382.96,1,0
1809,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,10.06,2382.96,1,0
1811,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,3.34,2382.96,1,0
1813,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,7.80,2382.96,1,0
1815,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,5.69,2382.96,1,0
1817,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,4.47,2382.96,1,0
1819,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,6.61,2382.96,1,0
1821,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,9.71,2382.96,1,0
1823,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,6.17,2382.96,1,0
1825,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.59,15.00,0.88,2382.96,1,0
1827,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.58,15.00,10.28,2382.96,1,0
1829,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.56,15.01,4.38,2382.96,1,0
1831,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.54,15.01,1.98,2382.96,1,0
1833,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.52,15.02,3.21,2382.96,1,0
1835,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.50,15.02,7.01,2382.96,1,0
1837,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.48,15.03,8.87,2382.96,1,0
1839,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.45,15.03,1.38,2382.96,1,0
1841,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.43,15.04,4.91,2382.96,1,0
1843,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.40,15.04,9.83,2382.96,1,0
1845,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.37,15.05,1.80,2382.96,1,0
1847,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.34,15.06,2.99,2382.96,1,0
1849,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.31,15.06,6.58,2382.96,1,0
1851,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.28,15.07,5.83,2382.96,1,0
1853,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.25,15.08,3.20,2382.96,1,0
1855,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.22,15.08,2.50,2382.96,1,0
1857,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.19,15.09,0.78,2382.96,1,0
1859,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.16,15.09,1.96,2382.96,1,0
1861,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.13,15.10,2.05,2382.96,1,0
1863,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.10,15.11,4.01,2382.96,1,0
1865,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.07,15.11,1.69,2382.96,1,0
1867,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.05,15.12,4.93,2382.96,1,0
1869,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.02,15.12,0.91,2382.96,1,0
1871,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.00,15.13,1.44,2382.96,1,0
1873,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.98,15.13,8.41,2382.96,1,0
1875,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.96,15.14,10.90,2382.96,1,0
1877,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.94,15.14,0.62,2382.96,1,0
1879,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.92,15.15,0.87,2382.96,1,0
1881,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.91,15.15,3.86,2382.96,1,0
1883,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,1.11,2382.96,1,0
1885,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,0.46,2382.96,1,0
1887,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,9.19,2382.96,1,0
1889,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,4.58,2382.96,1,0
1891,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,3.75,2382.96,1,0
1893,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,12.54,2382.96,1,0
1895,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.88,15.15,9.25,2382.96,1,0
1897,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.89,15.15,4.68,2382.96,1,0
1899,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,4.12,2382.96,1,0
1901,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.91,15.15,9.02,2382.96,1,0
1903,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.93,15.14,5.60,2382.96,1,0
1905,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.94,15.14,4.81,2382.96,1,0
1907,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.96,15.14,4.64,2382.96,1,0
1909,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.98,15.13,3.57,2382.96,1,0
1911,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.00,15.13,6.74,2382.96,1,0
1913,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.03,15.12,2.13,2382.96,1,0
1915,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.05,15.12,2.14,2382.96,1,0
1917,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.08,15.11,5.94,2382.96,1,0
1919,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.11,15.11,3.14,2382.96,1,0
1921,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.14,15.10,1.92,2382.96,1,0
1923,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.17,15.09,10.67,2382.96,1,0
1925,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.20,15.09,0.35,2382.96,1,0
1927,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.23,15.08,4.42,2382.96,1,0
1929,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.26,15.07,0.66,2382.96,1,0
1931,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.29,15.07,1.57,2382.96,1,0
1933,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.32,15.06,6.72,2382.96,1,0
1935,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.35,15.05,7.42,2382.96,1,0
1937,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.38,15.05,6.19,2382.96,1,0
1939,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.41,15.04,8.37,2382.96,1,0
1941,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.44,15.04,10.20,2382.96,1,0
1943,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.46,15.03,1.57,2382.96,1,0
1945,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.49,15.02,2.24,2382.96,1,0
1947,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.51,15.02,2.47,2382.96,1,0
1949,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.53,15.01,7.44,2382.96,1,0
1951,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.55,15.01,7.69,2382.96,1,0
1953,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.57,15.01,1.67,2382.96,1,0
1955,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.58,15.00,2.83,2382.96,1,0
1957,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.59,15.00,4.95,2382.96,1,0
1959,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,3.95,2382.96,1,0
1961,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,4.84,2382.96,1,0
1963,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,7.26,2382.96,1,0
1965,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,2.44,2382.96,1,0
1967,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,1.71,2382.96,1,0
1969,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.62,15.00,3.37,2382.96,1,0
1971,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,0.58,2382.96,1,0
1973,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.61,15.00,1.32,2382.96,1,0
1975,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.60,15.00,9.31,2382.96,1,0
1977,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.58,15.00,1.14,2382.96,1,0
1979,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.57,15.01,2.07,2382.96,1,0
1981,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.55,15.01,4.14,2382.96,1,0
1983,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.53,15.01,4.34,2382.96,1,0
1985,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.51,15.02,7.92,2382.96,1,0
1987,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.49,15.02,4.51,2382.96,1,0
1989,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.46,15.03,2.53,2382.96,1,0
1991,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.44,15.03,0.26,2382.96,1,0
1993,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.41,15.04,4.63,2382.96,1,0
1995,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.38,15.05,1.23,2382.96,1,0
1997,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.35,15.05,0.66,2382.96,1,0
1999,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.32,15.06,9.06,2382.96,1,0
2001,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.29,15.07,4.99,2382.96,1,0
2003,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.26,15.07,4.20,2382.96,1,0
2005,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.23,15.08,0.96,2382.96,1,0
2007,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.20,15.09,2.11,2382.96,1,0
2009,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.17,15.09,4.79,2382.96,1,0
2011,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.14,15.10,2.20,2382.96,1,0
2013,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.11,15.10,1.99,2382.96,1,0
2015,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.08,15.11,6.05,2382.96,1,0
2017,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.06,15.12,4.29,2382.96,1,0
2019,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.03,15.12,3.14,2382.96,1,0
2021,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,107.01,15.13,3.12,2382.96,1,0
2023,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.98,15.13,2.40,2382.96,1,0
2025,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.96,15.14,3.99,2382.96,1,0
2027,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.94,15.14,6.48,2382.96,1,0
2029,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.93,15.14,5.18,2382.96,1,0
2031,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.91,15.15,0.21,2382.96,1,0
2033,debug_blob,G,0.1000,0.1000,0.3000,0.3000,0.0000,0.0000,0.6500,0.6500,106.90,15.15,1.20,2382.96,1,0
